event_id;visible;timestamp;location_long;location_lat;gps:hdop;sensor_type;individual_taxon_canonical_name;tag_local_identifier;individual_local_identifier;study_name
20940182283;TRUE;2015-05-16 15:00:00.000;18.464742;-33.945767;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182289;TRUE;2015-05-16 18:00:00.000;18.46142;-33.953705;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182295;TRUE;2015-05-16 21:00:00.000;18.456657;-33.962128;1.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182301;TRUE;2015-05-17 00:00:00.000;18.457;-33.963458;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182307;TRUE;2015-05-17 03:00:00.000;18.45736;-33.964013;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182313;TRUE;2015-05-17 06:00:00.000;18.457438;-33.963938;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182319;TRUE;2015-05-17 09:00:00.000;18.451902;-33.962682;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182324;TRUE;2015-05-17 12:00:00.000;18.458775;-33.95407;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182330;TRUE;2015-05-17 15:00:00.000;18.464757;-33.944982;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182336;TRUE;2015-05-17 18:00:00.000;18.464508;-33.94765;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182342;TRUE;2015-05-17 21:00:00.000;18.462873;-33.946148;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182347;TRUE;2015-05-18 00:00:00.000;18.462845;-33.950238;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182353;TRUE;2015-05-18 03:00:00.000;18.46562;-33.945608;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182359;TRUE;2015-05-18 06:00:00.000;18.46561;-33.94582;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182365;TRUE;2015-05-18 09:00:00.000;18.462785;-33.944025;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182371;TRUE;2015-05-18 12:00:00.000;18.46254;-33.94542;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182377;TRUE;2015-05-18 15:00:00.000;18.463203;-33.94617;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182383;TRUE;2015-05-18 18:00:00.000;18.466315;-33.947727;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182389;TRUE;2015-05-18 21:00:00.000;18.465438;-33.94647;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182395;TRUE;2015-05-19 00:00:00.000;18.460373;-33.94446;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182401;TRUE;2015-05-19 00:20:00.000;18.464235;-33.944345;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182407;TRUE;2015-05-19 00:40:00.000;18.464915;-33.94535;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182413;TRUE;2015-05-19 01:00:00.000;18.464898;-33.945292;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182419;TRUE;2015-05-19 01:20:00.000;18.463635;-33.944252;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182425;TRUE;2015-05-19 01:40:00.000;18.462108;-33.944685;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182431;TRUE;2015-05-19 02:00:00.000;18.4635;-33.945665;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182437;TRUE;2015-05-19 02:20:00.000;18.463533;-33.945635;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182443;TRUE;2015-05-19 02:40:00.000;18.463823;-33.94534;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182449;TRUE;2015-05-19 03:00:00.000;18.465038;-33.945597;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182454;TRUE;2015-05-19 03:20:00.000;18.46559;-33.946497;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182459;TRUE;2015-05-19 03:40:00.000;18.465213;-33.946593;2.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182464;TRUE;2015-05-19 04:00:00.000;18.46486;-33.947353;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182470;TRUE;2015-05-19 04:20:00.000;18.46459;-33.947458;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182475;TRUE;2015-05-19 04:40:00.000;18.464313;-33.947402;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182480;TRUE;2015-05-19 05:00:00.000;18.464543;-33.94721;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182485;TRUE;2015-05-19 05:20:00.000;18.465647;-33.946277;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182490;TRUE;2015-05-19 05:40:00.000;18.465127;-33.94584;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182496;TRUE;2015-05-19 06:00:00.000;18.465095;-33.945822;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182501;TRUE;2015-05-19 06:20:00.000;18.463852;-33.946128;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182507;TRUE;2015-05-19 06:40:00.000;18.463657;-33.945387;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182513;TRUE;2015-05-19 07:00:00.000;18.463773;-33.94522;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182519;TRUE;2015-05-19 07:20:00.000;18.463755;-33.945208;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182525;TRUE;2015-05-19 07:40:00.000;18.46358;-33.945285;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182531;TRUE;2015-05-19 08:00:00.000;18.46352;-33.9453;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182537;TRUE;2015-05-19 08:20:00.000;18.463585;-33.945493;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182543;TRUE;2015-05-19 08:40:00.000;18.463618;-33.945458;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182549;TRUE;2015-05-19 09:00:00.000;18.463698;-33.9454;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182555;TRUE;2015-05-19 09:20:00.000;18.463648;-33.945378;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182561;TRUE;2015-05-19 09:40:00.000;18.46359;-33.945313;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182567;TRUE;2015-05-19 10:00:00.000;18.462693;-33.946133;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182573;TRUE;2015-05-19 10:20:00.000;18.462842;-33.94556;0.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182579;TRUE;2015-05-19 10:40:00.000;18.46299;-33.94545;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182585;TRUE;2015-05-19 11:00:00.000;18.463382;-33.94722;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182591;TRUE;2015-05-19 11:20:00.000;18.462105;-33.948172;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182597;TRUE;2015-05-19 11:40:00.000;18.462913;-33.94532;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182602;TRUE;2015-05-19 12:00:00.000;18.462938;-33.94485;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182608;TRUE;2015-05-19 12:20:00.000;18.463108;-33.94447;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182614;TRUE;2015-05-19 12:40:00.000;18.463595;-33.945837;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182620;TRUE;2015-05-19 13:00:00.000;18.46101;-33.944718;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182626;TRUE;2015-05-19 13:20:00.000;18.459728;-33.944737;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182632;TRUE;2015-05-19 13:40:00.000;18.458223;-33.944553;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182638;TRUE;2015-05-19 14:00:00.000;18.457638;-33.945203;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182644;TRUE;2015-05-19 14:20:00.000;18.45899;-33.945257;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182650;TRUE;2015-05-19 14:40:00.000;18.459505;-33.9457;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182656;TRUE;2015-05-19 15:00:00.000;18.462545;-33.946223;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182662;TRUE;2015-05-19 15:20:00.000;18.466577;-33.948315;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182668;TRUE;2015-05-19 15:40:00.000;18.466605;-33.948975;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182674;TRUE;2015-05-19 16:00:00.000;18.465947;-33.950253;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182680;TRUE;2015-05-19 16:20:00.000;18.46642;-33.95131;2.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182685;TRUE;2015-05-19 16:40:00.000;18.46665;-33.950553;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182690;TRUE;2015-05-19 17:00:00.000;18.466638;-33.950235;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182695;TRUE;2015-05-19 17:20:00.000;18.46653;-33.950238;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182701;TRUE;2015-05-19 17:40:00.000;18.466348;-33.950407;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182707;TRUE;2015-05-19 18:00:00.000;18.466175;-33.950258;1.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182712;TRUE;2015-05-19 18:20:00.000;18.466305;-33.950502;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182717;TRUE;2015-05-19 18:40:00.000;18.466267;-33.950313;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182721;TRUE;2015-05-19 19:00:00.000;18.466378;-33.95048;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182725;TRUE;2015-05-19 19:20:00.000;18.46656;-33.950217;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182729;TRUE;2015-05-19 19:40:00.000;18.466205;-33.94705;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182734;TRUE;2015-05-19 20:00:00.000;18.465887;-33.946128;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182739;TRUE;2015-05-19 20:20:00.000;18.463975;-33.946193;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182744;TRUE;2015-05-19 20:40:00.000;18.46364;-33.946337;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182749;TRUE;2015-05-19 21:00:00.000;18.463338;-33.944898;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182755;TRUE;2015-05-19 21:20:00.000;18.463205;-33.944838;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182760;TRUE;2015-05-19 21:40:00.000;18.4632;-33.945922;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182765;TRUE;2015-05-19 22:00:00.000;18.46317;-33.945982;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182771;TRUE;2015-05-19 22:20:00.000;18.463287;-33.945718;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182777;TRUE;2015-05-19 22:40:00.000;18.46335;-33.945532;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182783;TRUE;2015-05-19 23:00:00.000;18.463422;-33.94545;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182789;TRUE;2015-05-19 23:20:00.000;18.46337;-33.945357;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182795;TRUE;2015-05-19 23:40:00.000;18.463352;-33.945315;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182801;TRUE;2015-05-20 00:00:00.000;18.463317;-33.945303;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182807;TRUE;2015-05-20 00:20:00.000;18.463363;-33.945267;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182813;TRUE;2015-05-20 00:40:00.000;18.46343;-33.945352;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182819;TRUE;2015-05-20 01:00:00.000;18.463448;-33.945393;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182825;TRUE;2015-05-20 01:20:00.000;18.463495;-33.945405;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182831;TRUE;2015-05-20 01:40:00.000;18.463513;-33.94542;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182837;TRUE;2015-05-20 02:00:00.000;18.4635;-33.945417;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182843;TRUE;2015-05-20 02:20:00.000;18.463493;-33.945398;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182849;TRUE;2015-05-20 02:40:00.000;18.463415;-33.945358;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182855;TRUE;2015-05-20 03:00:00.000;18.463345;-33.9453;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182861;TRUE;2015-05-20 03:20:00.000;18.463227;-33.945275;1.6;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182867;TRUE;2015-05-20 03:40:00.000;18.463452;-33.945368;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182872;TRUE;2015-05-20 04:00:00.000;18.463638;-33.945167;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182877;TRUE;2015-05-20 04:20:00.000;18.463652;-33.94513;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182882;TRUE;2015-05-20 04:40:00.000;18.46372;-33.945082;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182887;TRUE;2015-05-20 05:00:00.000;18.463612;-33.945193;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182892;TRUE;2015-05-20 05:20:00.000;18.463912;-33.9453;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182897;TRUE;2015-05-20 05:40:00.000;18.463998;-33.945668;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182902;TRUE;2015-05-20 06:00:00.000;18.463615;-33.945217;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182907;TRUE;2015-05-20 06:20:00.000;18.463935;-33.945355;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182912;TRUE;2015-05-20 06:40:00.000;18.464098;-33.945393;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182917;TRUE;2015-05-20 07:20:00.000;18.464692;-33.945323;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182922;TRUE;2015-05-20 07:40:00.000;18.464482;-33.945267;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182927;TRUE;2015-05-20 08:00:00.000;18.464313;-33.945245;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182932;TRUE;2015-05-20 08:20:00.000;18.464662;-33.94512;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182937;TRUE;2015-05-20 08:40:00.000;18.465182;-33.94534;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182942;TRUE;2015-05-20 09:00:00.000;18.46528;-33.94538;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182947;TRUE;2015-05-20 09:20:00.000;18.46507;-33.944835;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182952;TRUE;2015-05-20 09:40:00.000;18.463737;-33.944497;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182957;TRUE;2015-05-20 10:00:00.000;18.46342;-33.944538;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182962;TRUE;2015-05-20 10:20:00.000;18.463365;-33.944483;0.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182967;TRUE;2015-05-20 10:40:00.000;18.46377;-33.945992;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182972;TRUE;2015-05-20 11:00:00.000;18.463932;-33.945995;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182977;TRUE;2015-05-20 11:20:00.000;18.464145;-33.94577;0.8;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182982;TRUE;2015-05-20 11:40:00.000;18.464542;-33.9458;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182987;TRUE;2015-05-20 12:00:00.000;18.465462;-33.945828;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182992;TRUE;2015-05-20 15:00:00.000;18.466548;-33.9486;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940182997;TRUE;2015-05-20 18:00:00.000;18.465423;-33.94946;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183002;TRUE;2015-05-20 21:00:00.000;18.466128;-33.949752;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183007;TRUE;2015-05-21 00:00:00.000;18.464992;-33.950072;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183012;TRUE;2015-05-21 03:00:00.000;18.464947;-33.949912;1.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183016;TRUE;2015-05-21 06:00:00.000;18.465218;-33.950118;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183021;TRUE;2015-05-21 09:00:00.000;18.462863;-33.94742;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183026;TRUE;2015-05-21 12:00:00.000;18.46331;-33.946077;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183031;TRUE;2015-05-21 15:00:00.000;18.464218;-33.945998;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183036;TRUE;2015-05-21 18:00:00.000;18.45912;-33.944348;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183042;TRUE;2015-05-21 21:00:00.000;18.456355;-33.941698;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183048;TRUE;2015-05-22 00:00:00.000;18.455143;-33.941955;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183054;TRUE;2015-05-22 03:00:00.000;18.456238;-33.941415;1.2;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183060;TRUE;2015-05-22 06:00:00.000;18.45703;-33.943085;1.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183065;TRUE;2015-05-22 09:00:00.000;18.457077;-33.945572;1.5;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183071;TRUE;2015-05-22 12:00:00.000;18.46381;-33.945785;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183075;TRUE;2015-05-22 15:00:00.000;18.466153;-33.945642;0.9;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183081;TRUE;2015-05-22 18:00:00.000;18.463395;-33.946447;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183087;TRUE;2015-05-22 21:00:00.000;18.460035;-33.944937;2.4;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183093;TRUE;2015-05-23 00:00:00.000;18.463823;-33.946527;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183099;TRUE;2015-05-23 03:00:00.000;18.463727;-33.948408;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183105;TRUE;2015-05-23 06:00:00.000;18.465353;-33.949245;1.7;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183110;TRUE;2015-05-23 09:00:00.000;18.464235;-33.945527;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183115;TRUE;2015-05-23 12:00:00.000;18.464172;-33.944915;1.1;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183120;TRUE;2015-05-23 15:00:00.000;18.466225;-33.949045;1.0;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
20940183126;TRUE;2015-05-23 18:00:00.000;18.465085;-33.949715;1.3;gps;Caracal caracal;TMC08-4870;Jasper - TMC08;Caracal movement ecology study in Cape Town, South Africa
