"","event.id","visible","timestamp","gps.hdop","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","geometry"
"146",20940181157,"true","2015-05-03 18:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463323, -33.94527)
"147",20940181161,"true","2015-05-03 21:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463383, -33.945227)
"148",20940181166,"true","2015-05-04 00:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463217, -33.945547)
"149",20940181172,"true","2015-05-04 03:00:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463137, -33.945345)
"150",20940181177,"true","2015-05-04 06:00:00.000",1.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46426, -33.946095)
"151",20940181181,"true","2015-05-04 09:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463862, -33.945795)
"152",20940181187,"true","2015-05-04 12:00:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463147, -33.945775)
"153",20940181192,"true","2015-05-04 15:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.4654, -33.946518)
"154",20940181197,"true","2015-05-04 18:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463035, -33.946185)
"155",20940181202,"true","2015-05-04 21:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463143, -33.945303)
"156",20940181206,"true","2015-05-05 00:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463553, -33.945785)
"157",20940181211,"true","2015-05-05 03:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462552, -33.945737)
"158",20940181216,"true","2015-05-05 06:00:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.461882, -33.949538)
"159",20940181221,"true","2015-05-05 09:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46409, -33.946663)
"160",20940181226,"true","2015-05-05 12:00:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463383, -33.946742)
"161",20940181231,"true","2015-05-05 15:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462823, -33.94413)
"162",20940181236,"true","2015-05-05 18:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464055, -33.946585)
"163",20940181241,"true","2015-05-05 21:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463517, -33.946178)
"164",20940181245,"true","2015-05-06 00:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463945, -33.946977)
"165",20940181250,"true","2015-05-06 03:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463753, -33.946997)
"166",20940181255,"true","2015-05-06 06:00:00.000",2.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46565, -33.946022)
"167",20940181259,"true","2015-05-06 09:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46436, -33.94627)
"168",20940181264,"true","2015-05-06 12:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464195, -33.946895)
"169",20940181270,"true","2015-05-06 15:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462733, -33.946092)
"170",20940181276,"true","2015-05-06 18:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.460888, -33.943622)
"171",20940181282,"true","2015-05-06 21:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46328, -33.944695)
"172",20940181288,"true","2015-05-07 00:00:00.000",1.6,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46514, -33.949243)
"173",20940181293,"true","2015-05-07 03:00:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466312, -33.950442)
"174",20940181299,"true","2015-05-07 06:00:00.000",2.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46222, -33.951772)
"175",20940181304,"true","2015-05-07 09:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462343, -33.95209)
"176",20940181309,"true","2015-05-07 12:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46047, -33.951542)
"177",20940181314,"true","2015-05-07 15:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463148, -33.948365)
"178",20940181320,"true","2015-05-07 18:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465727, -33.946057)
"179",20940181325,"true","2015-05-07 21:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466067, -33.946533)
"180",20940181331,"true","2015-05-08 00:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465278, -33.951977)
"181",20940181337,"true","2015-05-08 03:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464112, -33.946468)
"182",20940181343,"true","2015-05-08 06:00:00.000",1.5,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465372, -33.951585)
"183",20940181349,"true","2015-05-08 09:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463318, -33.947718)
"184",20940181355,"true","2015-05-08 12:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.460823, -33.944555)
"185",20940181360,"true","2015-05-08 15:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464815, -33.945927)
"186",20940181366,"true","2015-05-08 18:00:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462287, -33.94532)
"187",20940181372,"true","2015-05-08 21:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465857, -33.946183)
"188",20940181376,"true","2015-05-09 00:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464997, -33.945948)
"189",20940181382,"true","2015-05-09 00:20:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464985, -33.94596)
"190",20940181388,"true","2015-05-09 00:40:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465535, -33.946223)
"191",20940181394,"true","2015-05-09 01:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464152, -33.94464)
"192",20940181400,"true","2015-05-09 01:20:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464137, -33.944508)
"193",20940181406,"true","2015-05-09 01:40:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462177, -33.94356)
"194",20940181412,"true","2015-05-09 02:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.460335, -33.94386)
"195",20940181417,"true","2015-05-09 02:20:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.462282, -33.944092)
"196",20940181423,"true","2015-05-09 02:40:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463065, -33.946092)
"197",20940181429,"true","2015-05-09 03:00:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464305, -33.946713)
"198",20940181434,"true","2015-05-09 03:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.466242, -33.947045)
"199",20940181440,"true","2015-05-09 03:40:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465825, -33.948618)
"200",20940181445,"true","2015-05-09 04:00:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46576, -33.94878)
"201",20940181450,"true","2015-05-09 04:20:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465688, -33.948927)
"202",20940181456,"true","2015-05-09 04:40:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46584, -33.948808)
"203",20940181462,"true","2015-05-09 05:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465788, -33.948858)
"204",20940181468,"true","2015-05-09 05:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465823, -33.948855)
"205",20940181474,"true","2015-05-09 05:40:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465908, -33.948895)
"206",20940181480,"true","2015-05-09 06:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465678, -33.948992)
"207",20940181486,"true","2015-05-09 06:20:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465463, -33.949772)
"208",20940181491,"true","2015-05-09 06:40:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464947, -33.951417)
"209",20940181496,"true","2015-05-09 07:00:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465025, -33.95142)
"210",20940181501,"true","2015-05-09 07:20:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46504, -33.951422)
"211",20940181507,"true","2015-05-09 07:40:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46511, -33.951353)
"212",20940181513,"true","2015-05-09 08:00:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465035, -33.951688)
"213",20940181519,"true","2015-05-09 08:20:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464435, -33.951745)
"214",20940181525,"true","2015-05-09 08:40:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465145, -33.951542)
"215",20940181531,"true","2015-05-09 09:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465035, -33.951438)
"216",20940181537,"true","2015-05-09 09:20:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46499, -33.951372)
"217",20940181543,"true","2015-05-09 09:40:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465807, -33.951505)
"218",20940181549,"true","2015-05-09 10:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464977, -33.951247)
"219",20940181555,"true","2015-05-09 10:20:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.465015, -33.951258)
"220",20940181561,"true","2015-05-09 10:40:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464862, -33.951385)
"221",20940181567,"true","2015-05-09 11:00:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464972, -33.951278)
"222",20940181573,"true","2015-05-09 11:20:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.4649, -33.951027)
"223",20940181579,"true","2015-05-09 11:40:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46503, -33.950963)
"224",20940181584,"true","2015-05-09 12:00:00.000",0.8,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464147, -33.950142)
"225",20940181590,"true","2015-05-09 12:20:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464223, -33.950253)
"226",20940181596,"true","2015-05-09 12:40:00.000",1.2,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464165, -33.950088)
"227",20940181601,"true","2015-05-09 13:00:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.46423, -33.950068)
"228",20940181607,"true","2015-05-09 13:20:00.000",1.5,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464555, -33.950042)
"229",20940181612,"true","2015-05-09 13:40:00.000",1.4,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464333, -33.950095)
"230",20940181618,"true","2015-05-09 14:00:00.000",1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464207, -33.950202)
"231",20940181624,"true","2015-05-09 14:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464607, -33.950202)
"232",20940181630,"true","2015-05-09 14:40:00.000",1.3,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.463863, -33.950552)
"233",20940181635,"true","2015-05-09 15:00:00.000",1.1,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464012, -33.949975)
"234",20940181640,"true","2015-05-09 15:20:00.000",0.9,"gps","Caracal caracal","TMC08-4870","Jasper - TMC08","Caracal movement ecology study in Cape Town, South Africa",c(18.464345, -33.950057)
